V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51
-0.301647591,-0.445551231,0.375247462,0.349470747,0.376376858,-0.142633644,0.245337084,-0.29328756,-0.161895751,0.210539258,0.538965356,0.030897671,-0.193126342,-0.081539871,0.213872689,0.065103293,-0.018106836,-0.14294472,0.448583498,0.351278133,-0.393143573,0.649419658,0.19042768,-0.237428711,-0.452028062,-0.260076,-0.279022427,-0.276586693,-0.131340787,-0.372042396,-0.064830511,0.375174062,0.011973311,-0.095740893,0.099039196,0.547447467,-0.046988684,0.02165488,0.338083311,-0.126011311,-0.317854693,-0.0922456,-0.59570716,0.100239249,0.202980116,-0.151565724,-0.250591951,0.269958071,0.479405596,0.464591578,1
-0.388071533,-0.224347271,0.399277505,0.429507776,0.105534336,-0.087713925,0.125063888,-0.040999262,-0.067313121,0.220030776,0.218916869,0.003476654,-0.255926318,0.04263629,0.066472804,0.234217953,0.063283664,-0.214106841,0.704381383,-0.065391701,-0.51280486,0.639493757,0.13861014,-0.552579318,-0.326764393,-0.152101505,-0.109661178,-0.233893664,0.281397243,-0.567314028,-0.237125009,0.454014402,-0.457167589,0.06325285,0.463239037,0.772230112,0.049599084,0.295535187,0.612830327,0.127142813,0.052252944,-0.225036477,-0.703993944,0.184127916,0.144488832,0.098580551,-0.138123551,0.297566037,0.669109514,0.562739084,1
-0.207170729,-0.405585376,0.349781796,0.284991276,0.247703416,-0.140602403,0.196171661,-0.437868154,-0.141431222,0.270544932,0.431314982,-0.036398973,-0.31258719,-0.134767914,0.181875928,0.333352321,0.055259158,-0.132390887,0.648157231,0.412209656,-0.386554249,0.475281434,0.221375149,-0.133912005,-0.338487557,-0.288432072,-0.277650195,-0.459096769,0.11007038,-0.430005828,-0.133121009,0.397122244,-0.12700852,-0.056162312,0.104300833,0.277270638,-0.145101697,0.287800824,0.122400873,-0.201569932,-0.250317661,0.00195,-0.535034905,0.047818738,0.036843923,-0.004443213,-0.239879081,0.413096665,0.279786633,0.283743932,1
-0.013985323,-0.334887909,0.016263962,0.201205293,0.169192985,-0.121357863,0.024211183,-0.32618303,-0.071651958,0.175534749,0.497236464,0.268507616,-0.316455662,-0.207288783,0.172929707,0.011180909,-0.175317601,-0.378956084,0.527025646,0.277368414,-0.58148646,0.486582992,0.197203183,-0.440120004,-0.391203133,-0.290584285,-0.257353578,-0.314871475,0.023170471,-0.447724886,-0.20274438,0.346509544,-0.303977308,-0.03013384,0.172639715,0.705612274,0.050252814,0.084027684,0.14317638,-0.134040502,-0.08286562,-0.086960897,-0.646358285,0.044816095,0.319432738,0.000196684,-0.184808198,0.308586156,0.536948627,0.42012443,1
-0.130009478,-0.339910109,0.550833383,0.287912504,0.289983561,-0.020329996,0.035481696,-0.317582357,-0.13522877,0.109990496,0.526128809,0.087034048,-0.344087717,0.00626143,0.170241961,0.204258326,0.009991674,0.092119391,0.442711013,-0.037310822,-0.304502404,0.184164543,0.146979048,-0.423397757,-0.456274978,-0.188668365,-0.260870235,-0.237212291,-0.173194457,0.056225843,-0.179422043,0.441330609,-0.150199826,-0.368085717,-0.207794448,0.320713357,0.178847635,-0.159554087,0.105567735,-0.151369235,-0.364725222,0.06220707,-0.335354757,0.078812826,-0.140599896,-0.15636877,-0.098607635,0.315698691,-0.170290357,0.076809783,1
-0.547480463,-0.364088659,0.252884024,0.171405634,0.510902976,-0.218254024,0.173409659,0.496153024,0.143056073,0.106513634,-0.038191415,0.359151585,0.048714878,0.111167293,-0.013633293,0.052671488,0.303832268,-0.346460268,0.365250073,0.251755439,-0.297159854,1.387760634,0.663220585,-0.498212415,-0.525434683,-0.199671122,0.007664683,-0.490650024,-0.26046839,-0.40878922,-0.320510829,0.531835854,-0.396647927,0.132094951,0.690890293,0.969958439,-0.234275537,0.34130061,0.688338244,-0.291479585,-0.088914341,-0.204401415,-0.555768756,0.075593512,0.179204561,0.184639829,0.12306222,0.175204341,0.583262317,0.752527561,0
-0.147557306,-0.486134833,-0.073792611,0.404736944,0.454607889,-0.216175361,-0.044542389,0.112525778,-0.223753417,0.292215917,0.100591667,0.503020389,-0.146317889,-0.205593944,0.012703722,0.535742167,-0.028931583,-0.102128694,0.592835694,0.240182111,-0.500044472,0.756522639,0.137284917,-0.408513056,-0.229030861,-0.497792639,-0.177279722,-0.19513225,0.132197556,-0.662455972,-0.235398944,0.428699611,-0.234396083,0.246131389,0.341685583,0.414514778,0.010215306,0.308292861,0.591414889,0.095542444,-0.350942472,0.201111139,-0.494513028,-0.168208083,0.201565417,0.224565833,-0.315087389,0.256483972,0.628337417,0.599879861,0
-0.420363912,-0.274784547,0.168690934,0.273076336,0.224714109,-0.205951336,0.08194346,0.020730467,-0.153392372,0.219349496,0.305726693,0.163032803,-0.225068511,-0.092463212,0.119294803,0.185222591,-0.045185394,-0.183982131,0.602547628,-0.011582168,-0.334974562,0.600403715,0.307776234,-0.515429745,-0.467677,-0.222507518,-0.005046964,-0.400895701,0.239604212,-0.596243978,-0.190118993,0.515598044,-0.264501307,-0.063106839,0.376530854,0.494806285,-0.022812146,0.270218496,0.534042372,0.17331092,0.061931343,0.093746314,-0.737680058,0.061806956,0.192436416,0.19934362,-0.173875102,0.325579365,0.631766204,0.317471051,1
-0.263855708,-0.571372597,-0.195909495,0.321028907,0.298329218,-0.209651778,0.056402912,0.137545278,-0.013200292,0.135812861,0.283283958,0.340648051,-0.173595412,-0.079935514,0.127094046,0.152126606,-0.065255079,-0.323694097,0.65964762,0.147058208,-0.382248176,0.651595694,0.285941398,-0.433217801,-0.505224523,-0.195928315,-0.248589028,-0.061208315,-0.002758,-0.386438634,-0.231535444,0.332472468,-0.359999764,-0.077459005,0.289128588,0.819126574,-0.013535069,0.005416565,0.369316856,-0.152499968,0.07202531,0.038798921,-0.670370481,0.113954792,-0.016438157,0.003744787,-0.185926532,0.248045787,0.622184417,0.525625477,0
-0.282198643,-0.502714031,-0.012956022,0.346280943,0.2476997,-0.213555524,-0.019385256,0.174101502,0.06001696,0.308097062,0.216354379,0.157168194,-0.250594868,-0.065474586,-0.101712828,0.119162771,-0.042391194,-0.279248467,0.529446938,0.030220991,-0.359924555,0.760087278,0.485262753,-0.48926978,-0.556240956,-0.212960119,-0.178993511,-0.210544872,0.173444661,-0.58990659,-0.384574859,0.434022203,-0.21055663,0.129554013,0.458339493,0.768765101,-0.152141678,0.334299207,0.576347128,-0.044578771,0.21416059,-0.038533141,-0.654876088,0.146928546,0.015127119,0.165673943,-0.243143304,0.238206145,0.867858088,0.472962004,0
-0.34182319,-0.372868967,0.156129127,0.267287158,0.355924378,-0.31682421,-0.094264121,0.033220636,0.10012535,0.207760127,0.338158299,0.26544574,-0.337846574,-0.10076252,0.014471735,0.146264472,0.109439332,-0.294814475,0.411833583,0.087565745,-0.259847881,0.750578823,0.463829821,-0.557723003,-0.502099611,-0.123303693,-0.137648597,-0.364489771,0.175625271,-0.634449049,-0.339224277,0.411746295,-0.16646152,0.318561187,0.592672444,0.760351682,-0.191994755,0.381412992,0.538793442,-0.127422187,0.031447893,-0.077356448,-0.546232585,-0.024465378,0.163362605,0.075993483,-0.061214956,0.266165071,0.709727892,0.490108014,0
-0.411703775,-0.411532225,-0.144569542,0.350393958,0.182051408,-0.463795033,0.151127233,0.095165475,0.259693733,0.212618883,0.258905417,0.329291408,-0.1390805,-0.042034975,-0.101271892,-0.098426217,-0.046210008,-0.211284733,0.338582042,-0.018572908,-0.237905183,1.119615967,0.585267783,-0.6629563,-0.597827858,-0.092063342,-0.113039283,-0.417760992,0.214887292,-0.656663975,-0.347912025,0.48579365,-0.298466967,0.226855958,0.7263655,1.2395753,-0.333909375,0.311921992,0.433178658,-0.341263142,0.223535692,-0.155936325,-0.652936142,0.050175317,0.042806333,0.240536542,-0.151979058,0.142277092,0.9915982,0.641978058,0
-0.304008902,-0.13879402,0.347835039,0.479574647,0.048584608,0.083438333,0.071444235,-0.141246804,-0.130907039,0.166481235,0.515835235,-0.077049098,-0.452315804,-0.087271784,0.086700765,0.460592784,-0.005975431,-0.313287745,0.348899804,0.286340471,-0.268865529,0.342612647,0.359281157,-0.208028804,-0.599842569,-0.195301137,-0.211690647,-0.406283784,-0.067945431,-0.790378745,-0.277366804,0.240839275,-0.301581314,0.184274294,0.292353039,0.505369392,0.009452706,0.424999608,0.218291353,0.044941784,-0.268793333,-0.017238804,-0.559375882,-0.043957275,0.243932902,0.141319373,-0.266332353,0.384199392,0.417273647,0.419227235,0
-0.198340179,-0.283877759,0.251905643,0.265395313,0.188710179,-0.068823839,0.03553725,-0.130291866,-0.051967071,0.178718848,0.502253009,0.096969473,-0.384558384,-0.045984911,0.176067518,0.264555473,-0.018055179,-0.292340089,0.747619286,-0.056151027,-0.253654161,0.360890973,0.192733313,-0.56104092,-0.532892759,-0.035764375,-0.046781973,-0.350890009,0.036614348,-0.265499616,-0.136725375,0.49223883,-0.452441554,-0.125668973,0.050362607,0.505701446,0.169447839,0.103124652,0.204066839,0.194533723,-0.110283045,0.03419092,-0.556670929,0.121282491,0.172303143,-0.107552527,-0.079076357,0.295592929,0.258567366,0.422760893,1
-0.515818876,-0.276035363,0.539021177,0.252532673,0.013791823,-0.150135053,0.104704496,-0.349477566,0.197306027,0.357571327,0.396208982,0.108637602,-0.360871327,-0.227148389,0.233660133,0.234042549,0.160190549,-0.156751982,0.470189345,0.227707372,-0.543688938,0.467608956,0.323887903,-0.378559416,-0.574999761,-0.175058044,-0.238314832,-0.671636982,0.21331177,-0.595949053,-0.266009177,0.411897168,-0.375646177,0.265060504,0.374103195,0.576989265,-0.089601982,0.444316947,0.138323504,-0.212956956,-0.098181327,-0.01619723,-0.672134788,-0.06792846,-0.183579442,0.02605908,-0.18858377,0.335850699,0.516445752,0.52817231,1
-0.198988884,-0.276535189,0.166688871,0.326230648,0.347006981,-0.100805261,0.11092277,-0.145497874,-0.146030528,0.133977314,0.501318164,0.088485799,-0.272045818,0.076062239,0.297446997,0.215406909,-0.065526855,-0.338493239,0.386748456,0.215840752,-0.450788173,0.617422236,0.067643799,-0.752582195,-0.270287292,-0.459467308,-0.115351381,-0.19982755,-0.155645852,-0.378768079,-0.075428789,0.296209138,-0.198506425,-0.093383233,0.164970292,0.667437437,-0.012905003,0.111188189,0.35126528,0.157956956,-0.212864629,-0.026569299,-0.807246557,0.039898824,0.21118389,-0.152004365,-0.071458742,0.342791182,0.639580616,0.280859428,1
-0.244132506,-0.394628654,-0.050604759,0.314539212,0.147416945,-0.144726398,0.027522134,0.134515186,0.014909971,0.313650006,0.24682198,0.184836273,-0.285930302,-0.200647878,-0.001459401,0.215126029,-0.040482782,-0.26546375,0.675861823,0.030047494,-0.385449401,0.598540791,0.382499363,-0.451977863,-0.582484834,-0.17274548,-0.147382811,-0.174419145,0.311755651,-0.794534994,-0.286531974,0.369597285,-0.325215942,0.192181587,0.452717026,0.800232003,-0.045071904,0.404621012,0.491128442,0.078073924,0.216790587,0.10099866,-0.659901195,-0.048578657,0.071823866,0.124615148,-0.206579485,0.272516227,0.73583691,0.456047462,0
-0.282539853,-0.5339784,0.129194974,0.308424725,0.2429378,-0.326234411,0.138756038,0.257330408,0.069062468,0.196534551,0.149905936,0.328925177,0.105269751,-0.144847136,-0.077728026,0.266862796,0.153880275,-0.352370966,0.439494585,0.16486566,-0.177076083,0.883946215,0.307864291,-0.50864417,-0.513759955,-0.276466291,-0.039335045,-0.184830736,-0.044588204,-0.473593781,-0.323766019,0.48997897,-0.268706611,0.190599309,0.522474657,0.698733751,-0.226868053,0.361207026,0.763250079,0.061783985,0.034076385,-0.030748264,-0.817759415,0.110130702,0.112428,0.19969083,-0.119737102,0.214514845,0.773240966,0.501660626,0
-0.210543953,-0.273224116,0.274269116,0.30658445,0.217505984,-0.169081496,0.234690667,0.081641977,0.110295853,0.15225607,0.295077636,0.238979767,-0.156982372,-0.219361271,-0.075781171,0.271753395,0.029419899,-0.310985054,0.670661395,-0.034237814,-0.354453713,0.793248984,0.436200876,-0.504512961,-0.479361085,-0.331999434,0.015029899,-0.385287853,0.167032713,-0.69748086,-0.216647039,0.521984837,-0.264106287,0.122361116,0.624374752,0.734076101,-0.178628202,0.619922736,0.770533388,0.185551473,0.18016462,-0.268406605,-0.836427504,-0.011771977,0.110545147,-0.075880946,-0.038346271,0.339583574,0.97886162,0.590058736,1
0.026630894,-0.494485584,0.095942,0.168438575,0.107306327,0.060179301,-0.03355215,-0.255675,-0.096858566,0.183907619,0.118295363,-0.013614743,-0.381611611,-0.44739792,0.24061592,0.370563841,0.048727407,-0.20713731,0.601832301,0.04598546,-0.216274292,0.133136619,0.379338823,-0.332962327,-0.465976814,-0.192342248,-0.184554195,-0.233284717,0.087111062,-0.490082929,-0.270861602,0.352671796,-0.49849292,0.009566469,0.107492407,0.618412699,0.047891522,0.294623018,0.179109673,-0.190639761,-0.052668478,0.463322354,-0.319584487,0.049463513,-0.087888743,0.201014796,0.001766805,0.208208204,0.257063558,0.239550584,0
-0.195827096,-0.322496904,0.188767873,0.598083867,0.189766602,-0.260759042,0.038531693,0.131418036,-0.069540554,0.13794691,0.334270102,0.015215789,-0.25490291,0.044016982,0.273796687,0.304607681,0.243725982,-0.291168133,0.407588723,0.074653988,-0.243467608,0.755371699,0.024977946,-0.551506187,-0.48441209,-0.31741738,0.046305006,-0.354382807,0.199207614,-0.485985861,-0.318027199,0.567749024,-0.567545133,-0.088442392,0.438340096,0.896051819,-0.02238706,0.164660024,0.693145392,0.351230687,0.007878488,0.017126,-0.716795331,0.020059247,0.29711388,0.082692367,-0.019449831,0.240806669,0.796089398,0.518979825,1
-0.278412465,-0.381854014,0.169025702,0.338043785,0.246186097,-0.174439018,-0.025178688,-0.129916082,-0.032851579,0.231597231,0.383062243,0.019190159,-0.411835008,-0.040269441,0.074002757,0.249160503,-0.096039561,-0.2506636,0.490532433,0.049085449,-0.380769048,0.54386263,0.305254952,-0.42821305,-0.478540072,-0.146388425,-0.193580091,-0.154517225,0.079328427,-0.578771481,-0.201377018,0.472482938,-0.226840243,-0.003401451,0.301248545,0.648357757,0.105731529,0.191024064,0.40820237,0.068381763,-0.046437139,-0.003416624,-0.589704674,-0.034016266,0.073407372,0.050647527,-0.307215837,0.296400982,0.53481163,0.385533404,0
-0.106677798,-0.437761678,0.390580824,0.442503335,0.21582027,-0.230912082,0.196178536,-0.192977751,-0.141815618,0.351239717,0.028502403,0.200789318,-0.150751339,-0.214324627,0.232257678,0.259825528,0.119955923,-0.249040511,0.635504991,0.419295026,-0.524887665,0.472529137,0.355856524,-0.394216918,-0.377186991,-0.399469704,-0.27188085,-0.50879876,0.01772515,-0.680963416,-0.283828077,0.434522361,-0.515559378,0.309707215,0.359420627,0.547195232,-0.042056399,0.618831528,0.250569747,0.036631348,-0.096637781,-0.033891155,-0.76532015,0.067137747,0.109721416,0.182549082,-0.235808365,0.365565391,0.631586871,0.757859369,1
-0.274366134,-0.388980052,0.072707687,0.362151948,0.127587306,-0.315872843,0.043133157,-0.003552328,0.05774609,0.177026067,0.128575597,0.127980142,-0.286283896,-0.062849254,-0.026006224,0.099004515,-0.00635556,-0.475751358,0.623235552,0.199651425,-0.512876284,0.683294522,0.564123545,-0.497647231,-0.500352194,-0.273349396,-0.173290597,-0.29568244,0.255571679,-0.983326806,-0.236060649,0.355349455,-0.312478642,0.192263149,0.499807545,0.722088657,-0.357245045,0.506745776,0.534244851,0.103398112,0.322336918,-0.008454619,-0.756928724,0.059087679,0.149833358,0.147855284,-0.218110806,0.347107604,0.814646433,0.453172493,0
